"URL","Clasificación auditoría","HTTP antes","HTTP después verificado","Redirección implementada","404/410 implementado","Sitemap antes","Sitemap después","Canonical antes","Canonical después","Meta robots antes","Meta robots después","X-Robots-Tag antes","X-Robots-Tag después","Enlace interno corregido","Resultado","Motivo / limitación"
"https://bringasinsurance.com/2025/07/30/nkxwihjt/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/0c2xbr3lh/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/vvipbest-wcerby-unlock-unlimited-resources-with-the-best-co-xpm5apr/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/new-ultimate-solution-for-getting-free-coins-6d6m07k/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=6211695456b2a3b2","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=8121766100cd11a0","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=832989016241a2f","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=2111791330419b03","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=302189225076a7e2","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=80098688b49f","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=291987f76467","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/epic-free-gem-strategies-for-brawl-stars/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/es/seguros-de-propietarios-en-seattle-washington/","Caso que requiere revisión manual","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=9091917812b681ff","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/10/🕹️-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-dgitnb/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/trending-mzczwc-100-working-gaminator-free-coins-links-qrst-pc8zj10/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/v7rbh6vzo/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=9341786129c112e3","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=90615135318ce5b9","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/es/seguros-para-motocicleta-en-seattle-washington/","Caso que requiere revisión manual","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/seguros-para-motocicleta-en-seattle-washington/","URL movida con reemplazo equivalente","200","200","No","No","No","No","https://bringasinsurance.com/motorcycle-insurance","https://bringasinsurance.com/motorcycle-insurance","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=75911121099a5986","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=87918517248132c0","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=407107349898d62e","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=77710933681b716f","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/08/🎰-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-bsalxr/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/experience-avia-masters-slot-play-win-big-in-english-online-casino-for-new-zealand-players/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=0981539030ef814c","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=2701771320f80db8","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/8-ways-to-get-free-dice-dream-rolls-links-2025-ultimate-method-j64vsb/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=708127142992a748","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=319550014ed7770","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=0981986728cc5b0a","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=34818014223e8f19","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=5171761054ba005f","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/08/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/yrjbue-board-kings-cheats-free-gems-generator-2024-no-verification-new-method/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=210878004358f95","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/🎯-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-f99nqi/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/dmh0q2s9w2/feed/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/dmh0q2s9w2/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/🎯-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-x7bxt7/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/es/seguro-para-vehiculos-recreativos-en-seattle-washington/","Caso que requiere revisión manual","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/seguros-para-propietarios-de-edificios-en-seattle-washington/","URL movida con reemplazo equivalente","200","200","No","No","No","No","https://bringasinsurance.com/building-owners","https://bringasinsurance.com/building-owners","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/🕹️-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-adoq6v/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/🕹️-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-bxtrf5/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-1yxgqm/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-70susi-2/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/ghbdhc-board-kings-cheats-free-gems-generator-2024-no-verification-new-method/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/07/bahiscasino-casino-turkiyede-para-yatyrma-ve-cekme-24/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/10/bq2n82ru/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=62012674905449f8","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/11/spin-for-big-wins-at-slots-basaribet/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/2ukyelksn/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/hdbg8swq/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=8101783803d15b8a","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/10/vcga9mghh/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/mega-mhiisz-8-ball-pool-free-coins-the-ultimate-guide-t-thy4xho/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/hot-complete-solution-for-card-activation-n3qn5us/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/048jeo400f/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=0471432047d1c01a","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/04/experience-the-thrill-of-barz-casino-play-popular-casino-games-online-in-english-for-the-uk/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/🎰-taonga-island-quest-scoop-up-free-riches-jewels-in-2025-glory5uc16n-c0ro2y/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=53211192204f3eed","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/08/10/k8x4hs04/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/?v=2761375572d0f369","Página válida que debe indexarse","200","200","No","No","Sí","Sí","https://bringasinsurance.com/","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
"https://bringasinsurance.com/2025/07/30/xwxd0fo8/","URL spam, hackeada o generada por error","200","200","No","No","No","No","No declarada en HTML inicial; SEO client-side solo al renderizar","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No observado","No","Pendiente de revisión/hosting","El informe exige validación externa o manual antes de cambiarla."
