"URL","Categoría GSC","Debe indexarse","HTTP actual","HTTP final","Destino actual","Canonical","Meta robots","X-Robots-Tag","En sitemap","Enlaces internos","Clasificación","Acción recomendada","Archivo responsable","Nivel de riesgo","Requiere revisión manual","Observaciones"
"https://bringasinsurance.com/?v=708127142992a748","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/?v=319550014ed7770","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/?v=0981986728cc5b0a","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/?v=34818014223e8f19","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/?v=5171761054ba005f","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/08/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/yrjbue-board-kings-cheats-free-gems-generator-2024-no-verification-new-method/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=210878004358f95","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/07/30/🎯-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-f99nqi/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/dmh0q2s9w2/feed/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/dmh0q2s9w2/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/🎯-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-x7bxt7/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/es/seguro-para-vehiculos-recreativos-en-seattle-washington/","Rastreada: actualmente sin indexar","Revisar","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","Caso que requiere revisión manual","Validar si hubo versión internacional/CMS anterior antes de decidir 301, 404 o 410. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","Sí","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/seguros-para-propietarios-de-edificios-en-seattle-washington/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/building-owners","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /building-owners solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/🕹️-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-adoq6v/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/🕹️-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-bxtrf5/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-1yxgqm/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-70susi-2/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/ghbdhc-board-kings-cheats-free-gems-generator-2024-no-verification-new-method/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/bahiscasino-casino-turkiyede-para-yatyrma-ve-cekme-24/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/10/bq2n82ru/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=62012674905449f8","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/08/11/spin-for-big-wins-at-slots-basaribet/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/2ukyelksn/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/hdbg8swq/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=8101783803d15b8a","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/08/10/vcga9mghh/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/mega-mhiisz-8-ball-pool-free-coins-the-ultimate-guide-t-thy4xho/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/hot-complete-solution-for-card-activation-n3qn5us/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/048jeo400f/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=0471432047d1c01a","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/08/04/experience-the-thrill-of-barz-casino-play-popular-casino-games-online-in-english-for-the-uk/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/🎰-taonga-island-quest-scoop-up-free-riches-jewels-in-2025-glory5uc16n-c0ro2y/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=53211192204f3eed","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/08/10/k8x4hs04/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=2761375572d0f369","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/07/30/xwxd0fo8/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/rjl5f7be0k/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/grab-free-double-down-casino-hack-working-tmle78d/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/vdzu1k7vzd/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/grab-how-to-play-double-down-casino-on-pc-tutorial-a1xgmli/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/9l9vpg6v/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/contacto/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/contact","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /contact solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=96265598020db4c","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/07/30/prime-vjkekb-new-match-masters-free-gifts-1000-coins-and-zs9n6or/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/v3nxiwls/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/v3nxiwls","Rastreada: actualmente sin indexar","No verificable","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","Problema cuyo origen está fuera del repositorio","Revisar routing/hosting, logs y configuración de despliegue. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/category/lightning-link-casino-free-coins/feed/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=046590382b0c27e","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/07/30/exclusive-top-ways-to-get-chips-in-2025-shd0m8e/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/?v=98962570484c764","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/?v=648746808e5cd8e","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/07/30/crush-it-with-free-brawl-stars-crystals/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/jfszderkj/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
